Tipo_dia	Modo	Paradero	Comuna	Media_hora	Subidas_Promedio
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	11:30:00	128
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	12:00:00	146
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	12:30:00	149
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	13:00:00	151
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	13:30:00	151
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	14:00:00	126
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	14:30:00	122
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	15:00:00	114
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	15:30:00	126
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	16:00:00	155
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	16:30:00	168
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	17:00:00	238
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	17:30:00	294
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	18:00:00	284
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	18:30:00	244
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	19:00:00	155
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	19:30:00	128
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	20:00:00	93
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	20:30:00	64
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	21:00:00	67
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	21:30:00	37
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	22:00:00	43
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	22:30:00	21
LABORAL	Metro	CARDENAL CARO	CONCHALÍ	23:00:00	0
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	5:30:00	45
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	6:00:00	145
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	6:30:00	254
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	7:00:00	404
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	7:30:00	449
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	8:00:00	381
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	8:30:00	243
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	9:00:00	202
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	9:30:00	166
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	10:00:00	142
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	10:30:00	140
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	11:00:00	119
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	11:30:00	111
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	12:00:00	115
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	12:30:00	111
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	13:00:00	123
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	13:30:00	118
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	14:00:00	131
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	14:30:00	134
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	15:00:00	157
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	15:30:00	143
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	16:00:00	168
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	16:30:00	198
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	17:00:00	309
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	17:30:00	390
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	18:00:00	448
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	18:30:00	297
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	19:00:00	191
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	19:30:00	119
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	20:00:00	170
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	20:30:00	76
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	21:00:00	71
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	21:30:00	55
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	22:00:00	67
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	22:30:00	29
LABORAL	Metro	CARLOS VALDOVINOS	SAN JOAQUÍN	23:00:00	1
LABORAL	Metro	CEMENTERIOS	RECOLETA	5:30:00	30
LABORAL	Metro	CEMENTERIOS	RECOLETA	6:00:00	136
LABORAL	Metro	CEMENTERIOS	RECOLETA	6:30:00	212
LABORAL	Metro	CEMENTERIOS	RECOLETA	7:00:00	350
LABORAL	Metro	CEMENTERIOS	RECOLETA	7:30:00	359
LABORAL	Metro	CEMENTERIOS	RECOLETA	8:00:00	286
LABORAL	Metro	CEMENTERIOS	RECOLETA	8:30:00	179
LABORAL	Metro	CEMENTERIOS	RECOLETA	9:00:00	144
LABORAL	Metro	CEMENTERIOS	RECOLETA	9:30:00	121
LABORAL	Metro	CEMENTERIOS	RECOLETA	10:00:00	108
LABORAL	Metro	CEMENTERIOS	RECOLETA	10:30:00	103
LABORAL	Metro	CEMENTERIOS	RECOLETA	11:00:00	101
LABORAL	Metro	CEMENTERIOS	RECOLETA	11:30:00	93
LABORAL	Metro	CEMENTERIOS	RECOLETA	12:00:00	102
LABORAL	Metro	CEMENTERIOS	RECOLETA	12:30:00	113
LABORAL	Metro	CEMENTERIOS	RECOLETA	13:00:00	130
LABORAL	Metro	CEMENTERIOS	RECOLETA	13:30:00	126
LABORAL	Metro	CEMENTERIOS	RECOLETA	14:00:00	126
LABORAL	Metro	CEMENTERIOS	RECOLETA	14:30:00	133
LABORAL	Metro	CEMENTERIOS	RECOLETA	15:00:00	124
LABORAL	Metro	CEMENTERIOS	RECOLETA	15:30:00	184
LABORAL	Metro	CEMENTERIOS	RECOLETA	16:00:00	139
LABORAL	Metro	CEMENTERIOS	RECOLETA	16:30:00	199
LABORAL	Metro	CEMENTERIOS	RECOLETA	17:00:00	224
LABORAL	Metro	CEMENTERIOS	RECOLETA	17:30:00	287
LABORAL	Metro	CEMENTERIOS	RECOLETA	18:00:00	257
LABORAL	Metro	CEMENTERIOS	RECOLETA	18:30:00	140
LABORAL	Metro	CEMENTERIOS	RECOLETA	19:00:00	113
LABORAL	Metro	CEMENTERIOS	RECOLETA	19:30:00	67
LABORAL	Metro	CEMENTERIOS	RECOLETA	20:00:00	67
LABORAL	Metro	CEMENTERIOS	RECOLETA	20:30:00	53
LABORAL	Metro	CEMENTERIOS	RECOLETA	21:00:00	40
LABORAL	Metro	CEMENTERIOS	RECOLETA	21:30:00	36
LABORAL	Metro	CEMENTERIOS	RECOLETA	22:00:00	21
LABORAL	Metro	CEMENTERIOS	RECOLETA	22:30:00	9
LABORAL	Metro	CEMENTERIOS	RECOLETA	23:00:00	0
LABORAL	Metro	CERRILLOS	CERRILLOS	5:30:00	19
LABORAL	Metro	CERRILLOS	CERRILLOS	6:00:00	897
LABORAL	Metro	CERRILLOS	CERRILLOS	6:30:00	1251
LABORAL	Metro	CERRILLOS	CERRILLOS	7:00:00	1990
LABORAL	Metro	CERRILLOS	CERRILLOS	7:30:00	1926
LABORAL	Metro	CERRILLOS	CERRILLOS	8:00:00	1753
LABORAL	Metro	CERRILLOS	CERRILLOS	8:30:00	1282
LABORAL	Metro	CERRILLOS	CERRILLOS	9:00:00	997
LABORAL	Metro	CERRILLOS	CERRILLOS	9:30:00	709
LABORAL	Metro	CERRILLOS	CERRILLOS	10:00:00	571
LABORAL	Metro	CERRILLOS	CERRILLOS	10:30:00	462
LABORAL	Metro	CERRILLOS	CERRILLOS	11:00:00	421
LABORAL	Metro	CERRILLOS	CERRILLOS	11:30:00	334
LABORAL	Metro	CERRILLOS	CERRILLOS	12:00:00	341
LABORAL	Metro	CERRILLOS	CERRILLOS	12:30:00	326
LABORAL	Metro	CERRILLOS	CERRILLOS	13:00:00	352
LABORAL	Metro	CERRILLOS	CERRILLOS	13:30:00	339
LABORAL	Metro	CERRILLOS	CERRILLOS	14:00:00	328
LABORAL	Metro	CERRILLOS	CERRILLOS	14:30:00	310
LABORAL	Metro	CERRILLOS	CERRILLOS	15:00:00	301
LABORAL	Metro	CERRILLOS	CERRILLOS	15:30:00	277
LABORAL	Metro	CERRILLOS	CERRILLOS	16:00:00	327
LABORAL	Metro	CERRILLOS	CERRILLOS	16:30:00	441
LABORAL	Metro	CERRILLOS	CERRILLOS	17:00:00	677
LABORAL	Metro	CERRILLOS	CERRILLOS	17:30:00	783
LABORAL	Metro	CERRILLOS	CERRILLOS	18:00:00	981
LABORAL	Metro	CERRILLOS	CERRILLOS	18:30:00	689
LABORAL	Metro	CERRILLOS	CERRILLOS	19:00:00	525
LABORAL	Metro	CERRILLOS	CERRILLOS	19:30:00	242
LABORAL	Metro	CERRILLOS	CERRILLOS	20:00:00	224
LABORAL	Metro	CERRILLOS	CERRILLOS	20:30:00	153
LABORAL	Metro	CERRILLOS	CERRILLOS	21:00:00	106
LABORAL	Metro	CERRILLOS	CERRILLOS	21:30:00	77
LABORAL	Metro	CERRILLOS	CERRILLOS	22:00:00	86
LABORAL	Metro	CERRILLOS	CERRILLOS	22:30:00	37
LABORAL	Metro	CERRILLOS	CERRILLOS	23:00:00	0
LABORAL	Metro	CERRO BLANCO	RECOLETA	5:30:00	4
LABORAL	Metro	CERRO BLANCO	RECOLETA	6:00:00	124
LABORAL	Metro	CERRO BLANCO	RECOLETA	6:30:00	209
LABORAL	Metro	CERRO BLANCO	RECOLETA	7:00:00	340
LABORAL	Metro	CERRO BLANCO	RECOLETA	7:30:00	372
LABORAL	Metro	CERRO BLANCO	RECOLETA	8:00:00	370
LABORAL	Metro	CERRO BLANCO	RECOLETA	8:30:00	267
LABORAL	Metro	CERRO BLANCO	RECOLETA	9:00:00	182
LABORAL	Metro	CERRO BLANCO	RECOLETA	9:30:00	164
LABORAL	Metro	CERRO BLANCO	RECOLETA	10:00:00	137
LABORAL	Metro	CERRO BLANCO	RECOLETA	10:30:00	144
LABORAL	Metro	CERRO BLANCO	RECOLETA	11:00:00	140
LABORAL	Metro	CERRO BLANCO	RECOLETA	11:30:00	129
LABORAL	Metro	CERRO BLANCO	RECOLETA	12:00:00	153
LABORAL	Metro	CERRO BLANCO	RECOLETA	12:30:00	175
LABORAL	Metro	CERRO BLANCO	RECOLETA	13:00:00	179
LABORAL	Metro	CERRO BLANCO	RECOLETA	13:30:00	162
LABORAL	Metro	CERRO BLANCO	RECOLETA	14:00:00	161
LABORAL	Metro	CERRO BLANCO	RECOLETA	14:30:00	128
LABORAL	Metro	CERRO BLANCO	RECOLETA	15:00:00	206
LABORAL	Metro	CERRO BLANCO	RECOLETA	15:30:00	175
LABORAL	Metro	CERRO BLANCO	RECOLETA	16:00:00	249
LABORAL	Metro	CERRO BLANCO	RECOLETA	16:30:00	303
LABORAL	Metro	CERRO BLANCO	RECOLETA	17:00:00	376
LABORAL	Metro	CERRO BLANCO	RECOLETA	17:30:00	359
LABORAL	Metro	CERRO BLANCO	RECOLETA	18:00:00	439
LABORAL	Metro	CERRO BLANCO	RECOLETA	18:30:00	270
LABORAL	Metro	CERRO BLANCO	RECOLETA	19:00:00	209
LABORAL	Metro	CERRO BLANCO	RECOLETA	19:30:00	148
LABORAL	Metro	CERRO BLANCO	RECOLETA	20:00:00	162
LABORAL	Metro	CERRO BLANCO	RECOLETA	20:30:00	87
LABORAL	Metro	CERRO BLANCO	RECOLETA	21:00:00	65
LABORAL	Metro	CERRO BLANCO	RECOLETA	21:30:00	57
LABORAL	Metro	CERRO BLANCO	RECOLETA	22:00:00	48
LABORAL	Metro	CERRO BLANCO	RECOLETA	22:30:00	16
LABORAL	Metro	CERRO BLANCO	RECOLETA	23:00:00	2
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	5:30:00	16
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	6:00:00	180
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	6:30:00	389
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	7:00:00	927
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	7:30:00	1328
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	8:00:00	1479
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	8:30:00	933
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	9:00:00	624
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	9:30:00	475
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	10:00:00	364
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	10:30:00	331
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	11:00:00	343
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	11:30:00	314
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	12:00:00	313
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	12:30:00	376
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	13:00:00	472
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	13:30:00	489
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	14:00:00	509
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	14:30:00	459
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	15:00:00	459
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	15:30:00	581
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	16:00:00	598
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	16:30:00	585
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	17:00:00	758
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	17:30:00	842
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	18:00:00	873
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	18:30:00	677
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	19:00:00	641
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	19:30:00	409
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	20:00:00	394
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	20:30:00	266
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	21:00:00	280
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	21:30:00	237
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	22:00:00	270
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	22:30:00	154
LABORAL	Metro	CHILE ESPANA	ÑUÑOA	23:00:00	3
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	5:30:00	90
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	6:00:00	300
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	6:30:00	580
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	7:00:00	903
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	7:30:00	983
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	8:00:00	907
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	8:30:00	637
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	9:00:00	503
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	9:30:00	389
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	10:00:00	339
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	10:30:00	310
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	11:00:00	296
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	11:30:00	239
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	12:00:00	244
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	12:30:00	275
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	13:00:00	306
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	13:30:00	295
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	14:00:00	248
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	14:30:00	227
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	15:00:00	219
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	15:30:00	210
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	16:00:00	352
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	16:30:00	381
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	17:00:00	290
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	17:30:00	325
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	18:00:00	388
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	18:30:00	347
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	19:00:00	241
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	19:30:00	183
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	20:00:00	209
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	20:30:00	164
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	21:00:00	123
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	21:30:00	92
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	22:00:00	93
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	22:30:00	35
LABORAL	Metro	CIUDAD DEL NINO	SAN MIGUEL	23:00:00	3
LABORAL	Metro	CONCHALI	CONCHALÍ	5:30:00	7
LABORAL	Metro	CONCHALI	CONCHALÍ	6:00:00	488
LABORAL	Metro	CONCHALI	CONCHALÍ	6:30:00	703
LABORAL	Metro	CONCHALI	CONCHALÍ	7:00:00	1113
LABORAL	Metro	CONCHALI	CONCHALÍ	7:30:00	991
LABORAL	Metro	CONCHALI	CONCHALÍ	8:00:00	897
LABORAL	Metro	CONCHALI	CONCHALÍ	8:30:00	609
LABORAL	Metro	CONCHALI	CONCHALÍ	9:00:00	501
LABORAL	Metro	CONCHALI	CONCHALÍ	9:30:00	424
LABORAL	Metro	CONCHALI	CONCHALÍ	10:00:00	325
LABORAL	Metro	CONCHALI	CONCHALÍ	10:30:00	295
LABORAL	Metro	CONCHALI	CONCHALÍ	11:00:00	281
LABORAL	Metro	CONCHALI	CONCHALÍ	11:30:00	247
LABORAL	Metro	CONCHALI	CONCHALÍ	12:00:00	226
LABORAL	Metro	CONCHALI	CONCHALÍ	12:30:00	246
LABORAL	Metro	CONCHALI	CONCHALÍ	13:00:00	285
LABORAL	Metro	CONCHALI	CONCHALÍ	13:30:00	260
LABORAL	Metro	CONCHALI	CONCHALÍ	14:00:00	255
LABORAL	Metro	CONCHALI	CONCHALÍ	14:30:00	189
LABORAL	Metro	CONCHALI	CONCHALÍ	15:00:00	207
LABORAL	Metro	CONCHALI	CONCHALÍ	15:30:00	229
LABORAL	Metro	CONCHALI	CONCHALÍ	16:00:00	255
LABORAL	Metro	CONCHALI	CONCHALÍ	16:30:00	322
LABORAL	Metro	CONCHALI	CONCHALÍ	17:00:00	428
LABORAL	Metro	CONCHALI	CONCHALÍ	17:30:00	531
LABORAL	Metro	CONCHALI	CONCHALÍ	18:00:00	590
LABORAL	Metro	CONCHALI	CONCHALÍ	18:30:00	441
LABORAL	Metro	CONCHALI	CONCHALÍ	19:00:00	295
LABORAL	Metro	CONCHALI	CONCHALÍ	19:30:00	185
LABORAL	Metro	CONCHALI	CONCHALÍ	20:00:00	167
LABORAL	Metro	CONCHALI	CONCHALÍ	20:30:00	110
LABORAL	Metro	CONCHALI	CONCHALÍ	21:00:00	99
LABORAL	Metro	CONCHALI	CONCHALÍ	21:30:00	71
LABORAL	Metro	CONCHALI	CONCHALÍ	22:00:00	61
LABORAL	Metro	CONCHALI	CONCHALÍ	22:30:00	42
LABORAL	Metro	CONCHALI	CONCHALÍ	23:00:00	0
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	5:30:00	112
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	6:00:00	600
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	6:30:00	831
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	7:00:00	1228
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	7:30:00	1181
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	8:00:00	892
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	8:30:00	645
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	9:00:00	546
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	9:30:00	366
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	10:00:00	299
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	10:30:00	264
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	11:00:00	231
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	11:30:00	204
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	12:00:00	211
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	12:30:00	207
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	13:00:00	227
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	13:30:00	192
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	14:00:00	197
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	14:30:00	153
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	15:00:00	145
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	15:30:00	116
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	16:00:00	146
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	16:30:00	154
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	17:00:00	199
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	17:30:00	233
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	18:00:00	256
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	18:30:00	202
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	19:00:00	144
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	19:30:00	102
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	20:00:00	78
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	20:30:00	72
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	21:00:00	60
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	21:30:00	42
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	22:00:00	25
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	22:30:00	18
LABORAL	Metro	COPA LO MARTINEZ	EL BOSQUE	23:00:00	0
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	5:30:00	5
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	6:00:00	40
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	6:30:00	116
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	7:00:00	369
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	7:30:00	470
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	8:00:00	385
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	8:30:00	314
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	9:00:00	240
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	9:30:00	162
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	10:00:00	165
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	10:30:00	146
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	11:00:00	147
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	11:30:00	144
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	12:00:00	152
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	12:30:00	153
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	13:00:00	191
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	13:30:00	204
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	14:00:00	222
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	14:30:00	267
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	15:00:00	311
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	15:30:00	302
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	16:00:00	344
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	16:30:00	403
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	17:00:00	574
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	17:30:00	575
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	18:00:00	663
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	18:30:00	562
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	19:00:00	411
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	19:30:00	261
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	20:00:00	221
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	20:30:00	153
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	21:00:00	164
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	21:30:00	142
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	22:00:00	174
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	22:30:00	52
LABORAL	Metro	CRISTOBAL COLON	PROVIDENCIA	23:00:00	3
LABORAL	Metro	CUMMING	SANTIAGO	5:30:00	45
LABORAL	Metro	CUMMING	SANTIAGO	6:00:00	205
LABORAL	Metro	CUMMING	SANTIAGO	6:30:00	344
LABORAL	Metro	CUMMING	SANTIAGO	7:00:00	461
LABORAL	Metro	CUMMING	SANTIAGO	7:30:00	565
LABORAL	Metro	CUMMING	SANTIAGO	8:00:00	494
LABORAL	Metro	CUMMING	SANTIAGO	8:30:00	349
LABORAL	Metro	CUMMING	SANTIAGO	9:00:00	314
LABORAL	Metro	CUMMING	SANTIAGO	9:30:00	285
LABORAL	Metro	CUMMING	SANTIAGO	10:00:00	236
LABORAL	Metro	CUMMING	SANTIAGO	10:30:00	225
LABORAL	Metro	CUMMING	SANTIAGO	11:00:00	218
LABORAL	Metro	CUMMING	SANTIAGO	11:30:00	199
LABORAL	Metro	CUMMING	SANTIAGO	12:00:00	204
LABORAL	Metro	CUMMING	SANTIAGO	12:30:00	258
LABORAL	Metro	CUMMING	SANTIAGO	13:00:00	332
LABORAL	Metro	CUMMING	SANTIAGO	13:30:00	353
LABORAL	Metro	CUMMING	SANTIAGO	14:00:00	335
LABORAL	Metro	CUMMING	SANTIAGO	14:30:00	314
LABORAL	Metro	CUMMING	SANTIAGO	15:00:00	237
LABORAL	Metro	CUMMING	SANTIAGO	15:30:00	370
LABORAL	Metro	CUMMING	SANTIAGO	16:00:00	311
LABORAL	Metro	CUMMING	SANTIAGO	16:30:00	312
LABORAL	Metro	CUMMING	SANTIAGO	17:00:00	474
LABORAL	Metro	CUMMING	SANTIAGO	17:30:00	448
